,Place,Phrase,Form,Type,KeyLexemes;
12798,3,горе,Sacc,3,выражать;
12799,1,писатели,Snom,1,выражать;
12800,3,что,SPROacc,3,выражать;
12801,1,я,SPROnom,1,выражать;
12803,3,мысль,Sacc,3,выражать;
12804,1,влюбленным,Sins,1,выражать;
12805,3,чувства,Sacc,3,выражать;
12807,3,этого,SPROacc,3,выражать;
12808,1,Румянцев,Snom,1,выражать;
12809,3,встревоженность,Sacc,3,выражать;
12810,1,писатель,Snom,1,выражать;
12811,3,оттенки,Sacc,3,выражать;
12812,3,понимание,Sacc,3,выражать;
12813,3,сочувствие,Sacc,3,выражать;
12814,3,зависимости,Sacc,3,выражать;
12815,1,асфоманты,Snom,1,выражать;
12816,3,протест,Sacc,3,выражать;
12817,1,Маазель,Snom,1,выражать;
12818,1,Арсельгов,Snom,1,выражать;
12819,3,уверенность,Sacc,3,выражать;
12820,1,Петр,Snom,1,выражать;
12821,3,это,SPROacc,3,выражать;
12822,1,Лермонтов,Snom,1,выражать;
12823,3,его,SPROgen,3,выражать;
12824,1,существо,Snom,1,выражать;
12826,3,недовольство,Sacc,3,выражать;
12827,1,Павел,Snom,1,выражать;
12829,3,чистосердечное,Sacc,3,выражать;
12830,3,восхищение,Sacc,3,выражать;
12831,1,Мы,SPROnom,1,выражать;
12833,3,стремление,Snom,1,выражать;
12834,3,положение,Snom,1,выражать;
12836,1,Козьмин,Snom,1,выражать;
12837,3,недоумение,Sacc,3,выражать;
12838,3,сомнение,Sacc,3,выражать;
12839,3,готовность,Sacc,3,выражать;
12840,1,Студенты,Snom,1,выражать;
12842,1,Сопредседатели,Snom,1,выражать;
12844,3,удовлетворение,Sacc,3,выражать;
12845,1,лидерами,Sins,2,выражать;
12846,3,поддержку,Sacc,1,выражать;
12847,3,чувство,Sacc,3,выражать;
12848,1,руководство,Snom,1,выражать;
12849,3,заинтересованность,Sacc,3,выражать;
12850,3,воля,Snom,1,выражать;
12851,3,Как / жаль,CL,3,выражать;
12852,1,Органы,Snom,1,выражать;
12853,1,лидер,Snom,1,выражать;
12854,3,увеличить,Sacc,3,выражать;
12855,1,Лицо,Snom,1,выражать;
12856,3,удивление,Sacc,3,выражать;
12857,3,невыразимое,Sacc,3,выражать;
12858,3,испуг,Sacc,3,выражать;
12859,1,русские,Snom,1,выражать;
12860,3,отношение,Sacc,3,выражать;
12861,3,мнение,Snom,1,выражать;
12862,1,ей,SPROdat,1,выражать;
12864,3,соболезнованья,Sacc,3,выражать;
12865,4,мне,SPROdat,2,выражать;
12866,1,она,SPROnom,1,выражать;
12867,3,благодарность,Sacc,3,выражать;
12868,4,другу,Sdat,2,выражать;
12869,3,претензии,Sacc,3,выражать;
12870,4,ему,SPROdat,2,выражать;
12871,1,совет,Snom,1,выражать;
12872,3,соболезнования,Sacc,3,выражать;
12873,4,пострадавшим,Sdat,2,выражать;
12874,1,Антон,Snom,1,выражать;
12875,4,вам,SPROdat,2,выражать;
12876,1,один,APROnom,1,выражать;
12877,1,моя,APROnom,1,выражать;
12878,3,всё,SPROacc,3,выражать;
12879,3,вотум,Sacc,3,выражать;
12880,4,правительству,Sdat,2,выражать;
12881,4,этим,SPROins,2,выражать;
12882,1,ему,SPROdat,1,выражать;
12883,3,внимание,Sacc,3,выражать;
12884,4,Чем-то,SPROins,2,выражать;
12885,3,любовь,Sacc,3,выражать;
12886,4,словами,Sins,2,выражать;
12887,3,много,NUMacc,3,выражать;
12888,4,которой,APROins,2,выражать;
12889,3,характер,Sacc,3,выражать;
12890,4,в характере,в + Sloc,2,выражать;
12891,4,в стихотворении,в + Sloc,2,выражать;
12892,4,в / работе,в + Sloc,2,выражать;
12894,3,которые,APROacc,3,выражать;
12895,4,на / языке,на + Sloc,2,выражать;
12897,3,Смысл,Snom,1,выражать;
12898,4,в / названии,в + Sloc,2,выражать;
12899,3,то,то + что + CL,3,выражать;
12900,3,пожелание,Sacc,3,выражать;
12901,4,В беседе,в + Sloc,2,выражать;
12902,3,мнение,Sacc,1,выражать;
12903,4,в ходе / встречи,в + ходе + Sgen,2,выражать;
12904,1,большинство,Snom,1,выражать;
12905,4,В ходе заседания,в + ходе + Sgen,2,выражать;
12906,3,опыт,Snom,1,выражать;
12907,4,в которой,в + Sloc,2,выражать;
12908,1,воображение,Snom,1,выражать;
12909,1,инцидент,Snom,1,выражать;
12910,3,мироощущение,Sacc,3,выражать;
12911,1,сердце,Snom,1,выражать;
12912,3,признательность,Sacc,3,выражать;
12913,3,конфликт,Snom,1,выражать;
12914,4,Как,ADVPRO,2,выражать;
12915,3,Долг,Snom,1,выражать;
12916,4,в / валютах,в + Sloc,2,выражать;
12918,3,величины,Snom,1,выражать;
12919,4,в единицах,в + Sloc,2,выражать;
12920,3,они,SPROnom,1,выражать;
12921,4,в / валюте,в + Sloc,2,выражать;
12922,3,отношения,Sacc,3,выражать;
12923,4,числами,Sins,2,выражать;
12924,1,данные,Snom,1,выражаться;
12926,3,суммой,Sins,2,выражаться;
12927,1,сущность,Snom,1,выражаться;
12929,3,в / героях,в + Sloc,2,выражаться;
12930,1,замешательство,Snom,1,выражаться;
12932,3,На лице,в + Sloc,2,выражаться;
12933,1,что-то,SPROnom,1,выражаться;
12934,3,на / лице,на + Sloc,2,выражаться;
12935,1,симпатия,Snom,1,выражаться;
12936,3,в / лице,в + Sloc,2,выражаться;
12937,1,благодарность,Snom,1,выражаться;
12938,3,в них,в + Sloc,2,выражаться;
12939,1,мысли,Sgen,1,выражаться;
12940,3,в / глазах,в + Sloc,2,выражаться;
12941,1,азиат,Snom,1,выражаться;
12943,3,в / вероломстве,в + Sloc,2,выражаться;
12944,1,характер,Snom,1,выражаться;
12945,3,в деятельности,в + Sloc,2,выражаться;
12946,1,это,SPROnom,1,выражаться;
12947,3,в чём,в + SPROloc,2,выражаться;
12948,1,Страсть,Snom,1,выражаться;
12949,3,в соглашательстве,в + Sloc,2,выражаться;
12950,1,логика,Snom,1,выражаться;
12951,3,в реальности,в + Sloc,2,выражаться;
12952,3,в том,SPROloc,2,выражаться;
12953,3,в следующем,в + Aloc,2,выражаться;
12954,1,пафос,Snom,1,выражаться;
12955,3,в / юморе,в + Sloc,2,выражаться;
12956,1,Отсутствие,Snom,1,выражаться;
12957,3,в разработке,в + Sloc,2,выражаться;
12958,3,в / гигантах,в + Sloc,2,выражаться;
12959,1,который,APROnom,1,выражаться;
12960,3,в стихах,в + Sloc,2,выражаться;
12961,3,в / линии Casa,в + Sloc,2,выражаться;
12962,1,революционер,Snom,1,выражаться;
12963,3,в / цитатах,в + Sloc,2,выражаться;
12964,1,которая,APROnom,1,выражаться;
"12965,3,""в """" Похвальной речи Аврааму"""""",в + Sloc,2,выражаться";
12966,1,это,SPROnom,1,выражаться;
12967,3,в / деяниях,в + Sloc,2,выражаться;
12968,1,влияния,Snom,1,выражаться;
12969,3,в придании,в + Sloc,2,выражаться;
12970,1,тенденциями,Sins,1,выражаться;
12971,3,в / масштабах,в + Sloc,2,выражаться;
12972,1,Вы,SPROnom,1,выражаться;
12974,3,ясно,ADV,2,выражаться;
12975,1,вице-премьер,Snom,1,выражаться;
12976,3,в / духе,в + Sloc,2,выражаться;
12977,1,я,SPROnom,1,выражаться;
12978,3,неправильно,ADV,2,выражаться;
12979,3,грубо,ADV,2,выражаться;
12980,1,он,SPROnom,1,выражаться;
12981,3,иначе,ADV,2,выражаться;
12982,1,поэту,Sdat,2,выражаться;
12983,3,до конца,до + Sgen,2,выражаться;
12984,3,красивее,ADV,2,выражаться;
12985,3,Так,ADV,2,выражаться;
12986,3,как,ADV,2,выражаться;
12987,1,писатели,Snom,1,выражаться;
12988,3,подосадней,ADV,2,выражаться;
12989,3,по-настоящему,ADV,2,выражаться;
12990,1,мысль,Snom,1,выражаться;
12991,3,проще,ADV,2,выражаться;
"12992,1,как,как,""2";
",выражаться
12993,3,Рыжков,Snom,1,выражаться
12994,4,запрягает,CL,2,выражаться
12995,3,он,SPROnom,1,выражаться
12996,4,напряжённость,Snom,1,выражаться
12997,4,потомком,CL,1,выражаться
12998,3,вы,SPROnom,1,выражаться
12999,4,синантроп,Snom,1,выражаться
13000,3,вице-премьер,Snom,1,выражаться
13001,4,неточная,Anom,1,выражаться
13002,3,собеседников,APROnom,1,выражаться
13003,4,информация,CL,2,выражаться
13004,3,Зюганов,Snom,1,выражаться
13005,4,перекормили,CL,2,выражаться
13006,4,Сборища / имеют """"душок"""""",CL,2,выражаться";
13007,3,некто,SPROnom,1,выражаться;
13008,4,инженер,Snom,1,выражаться;
13009,1,Так,как,2,выражаться;
13010,3,Бетховен,Snom,1,выражаться;
"13011,4,""Так выглядит / судьба , схваченная за горло !"",CL,2,выражаться";
13012,3,она,SPROnom,1,выражаться;
13013,4,поторговать,Vinf,1,выражаться;
13014,3,начальник,Snom,1,выражаться;
13015,4,по интересам,по + Sdat,2,выражаться;
13016,3,Леха,Snom,1,выражаться;
13017,4,реально,ADV,1,выражаться;
13018,1,так,ADV,2,выражаться;
13019,4,человек,CL,2,выражаться;
13021,4,покупает,CL,2,выражаться;
13022,3,Буш,Snom,1,выражаться;
13023,4,ощутить,Vinf,2,выражаться;
13024,4,деталей,Sgen,1,выражаться;
13025,4,прошибить,Vinf,2,выражаться;
13026,4,подготовить,Vinf,2,выражаться;
13027,3,Геккерен,Snom,1,выражаться;
13028,4,из пределов,из + Sgen,1,выражаться;
13029,3,депутат,Snom,1,выражаться;
13030,4,придерживаются,CL,2,выражаться;
13031,3,Мустыгины,Snom,1,выражаться;
13032,4,подлянку,Sacc,2,выражаться;
13033,3,Я,SPROnom,1,выражаться;
13034,4,город- музей,Snom,1,выражаться;
13035,4,потоки,Sacc,1,выражаться;
13036,4,войска,Sacc,1,выражаться;
13037,1,я,SPROnom,1,выражаться;
13038,4,умирали,Vpraet,1,выражаться;
13039,3,получше,ADV,2,выражаться;
13040,4,забылся,Vpraet,1,выражаться;
13041,3,точно,ADV,2,выражаться;
13042,4,что / вижу,что + CL,2,выражаться;
13043,3,красиво,ADV,2,выражаться;
13044,4,воля,CL,2,выражаться;
13045,4,если / знать,CL,2,выражаться;
13046,3,напрасно,ADV,2,выражаться;
13047,4,написали,Vpraet,1,выражаться;
13048,1,Тацит,Snom,1,выражаться;
13049,3,чище,ADV,2,выражаться;
13050,4,люди,Snom,1,выражаться;
13051,4,нет,CL,2,выражаться;
13052,1,Кто-то,SPROnom,1,выражаться;
13053,3,так,ADVPRO,2,выражаться;
13054,4,бегут,CL,2,выражаться;
13055,3,изящнее,ADV,2,выражаться;
13056,4,комеражей,Sgen,1,выражаться;
13057,4,честь,Sacc,2,выражаться;
13058,4,товар,Snom,2,выражаться;
13059,3,как о / гадине,ADV,2,выражаться;
13060,4,о / Отце,о + Sloc,2,выражаться;
13061,1,Кудрин,Snom,1,выражаться;
13062,3,туманно,ADV,2,выражаться;
13063,4,о сроках,о + Sloc,2,выражаться;
13064,1,дух,Snom,1,выражаться;
13065,3,В / побрякушках,в + Sloc,2,выражаться;
13066,3,В Сталине,в + Sloc,2,выражаться;
13067,1,чин,Snom,1,выражаться;
13068,3,в / готовности,в + Sloc,2,выражаться;
13069,1,Михайловский,Snom,1,выражаться;
